area,zone,duration,depth
6500.0,COAST_W,96.0,938.495
6500.0,COAST_W,120.0,970.598
7000.0,COAST_S,24.0,995.147
7000.0,COAST_S,36.0,1164.461
7000.0,COAST_S,48.0,1320.99
7000.0,COAST_S,72.0,1600.64
7000.0,COAST_S,96.0,1825.629
7000.0,COAST_S,120.0,1919.789
7000.0,SWWA_W,24.0,369.394
7000.0,SWWA_W,36.0,451.181
7000.0,SWWA_W,48.0,490.994
7000.0,SWWA_W,72.0,540.546
7000.0,SWWA_W,96.0,579.939
7000.0,INLAND_S,24.0,732.701
7000.0,INLAND_S,36.0,816.974
7000.0,INLAND_S,48.0,891.073
7000.0,INLAND_S,72.0,1025.756
7000.0,INLAND_S,96.0,1129.492
7000.0,COAST_W,24.0,528.659
7000.0,COAST_W,36.0,657.452
7000.0,COAST_W,48.0,788.145
7000.0,COAST_W,72.0,899.862
7000.0,COAST_W,96.0,928.994
7000.0,COAST_W,120.0,961.372
7500.0,COAST_S,24.0,980.606
7500.0,COAST_S,36.0,1147.775
7500.0,COAST_S,48.0,1305.233
7500.0,COAST_S,72.0,1583.09
7500.0,COAST_S,96.0,1804.916
7500.0,COAST_S,120.0,1896.664
7500.0,SWWA_W,24.0,363.663
7500.0,SWWA_W,36.0,443.456
7500.0,SWWA_W,48.0,480.528
7500.0,SWWA_W,72.0,532.561
7500.0,SWWA_W,96.0,570.709
7500.0,INLAND_S,24.0,726.13
7500.0,INLAND_S,36.0,808.626
7500.0,INLAND_S,48.0,882.915
7500.0,INLAND_S,72.0,1015.359
7500.0,INLAND_S,96.0,1118.624
7500.0,COAST_W,24.0,520.651
7500.0,COAST_W,36.0,648.427
7500.0,COAST_W,48.0,777.839
7500.0,COAST_W,72.0,890.616
7500.0,COAST_W,96.0,920.038
7500.0,COAST_W,120.0,952.705
8000.0,COAST_S,24.0,966.685
8000.0,COAST_S,36.0,1133.831
8000.0,COAST_S,48.0,1290.343
8000.0,COAST_S,72.0,1566.617
8000.0,COAST_S,96.0,1785.372
8000.0,COAST_S,120.0,1874.83
8000.0,SWWA_W,24.0,358.01
8000.0,SWWA_W,36.0,436.241
8000.0,SWWA_W,48.0,476.07
8000.0,SWWA_W,72.0,524.873
8000.0,SWWA_W,96.0,562.952
8000.0,INLAND_S,24.0,719.912
8000.0,INLAND_S,36.0,800.682
8000.0,INLAND_S,48.0,875.209
8000.0,INLAND_S,72.0,1006.499
8000.0,INLAND_S,96.0,1108.429
8000.0,COAST_W,24.0,514.042
8000.0,COAST_W,36.0,639.921
8000.0,COAST_W,48.0,768.062
8000.0,COAST_W,72.0,881.844
8000.0,COAST_W,96.0,911.565
8000.0,COAST_W,120.0,944.531
8500.0,COAST_S,24.0,954.334
8500.0,COAST_S,36.0,1119.559
8500.0,COAST_S,48.0,1275.229
8500.0,COAST_S,72.0,1551.093
8500.0,COAST_S,96.0,1766.867
8500.0,COAST_S,120.0,1854.148
8500.0,SWWA_W,24.0,352.692
8500.0,SWWA_W,36.0,429.479
8500.0,SWWA_W,48.0,469.062
8500.0,SWWA_W,72.0,517.63
8500.0,SWWA_W,96.0,556.92
8500.0,INLAND_S,24.0,714.01
8500.0,INLAND_S,36.0,794.098
8500.0,INLAND_S,48.0,867.905
8500.0,INLAND_S,72.0,997.615
8500.0,INLAND_S,96.0,1097.827
8500.0,COAST_W,24.0,507.785
8500.0,COAST_W,36.0,631.876
8500.0,COAST_W,48.0,758.762
8500.0,COAST_W,72.0,873.496
8500.0,COAST_W,96.0,903.524
8500.0,COAST_W,120.0,936.798
9000.0,COAST_S,24.0,943.512
9000.0,COAST_S,36.0,1106.9
9000.0,COAST_S,48.0,1260.813
9000.0,COAST_S,72.0,1535.407
9000.0,COAST_S,96.0,1749.29
9000.0,COAST_S,120.0,1834.502
9000.0,SWWA_W,24.0,347.674
9000.0,SWWA_W,36.0,423.119
9000.0,SWWA_W,48.0,462.459
9000.0,SWWA_W,72.0,510.787
9000.0,SWWA_W,96.0,549.97
9000.0,INLAND_S,24.0,708.394
9000.0,INLAND_S,36.0,787.837
9000.0,INLAND_S,48.0,860.96
9000.0,INLAND_S,72.0,989.655
9000.0,INLAND_S,96.0,1087.75
9000.0,COAST_W,24.0,501.841
9000.0,COAST_W,36.0,624.244
9000.0,COAST_W,48.0,748.896
9000.0,COAST_W,72.0,865.532
9000.0,COAST_W,96.0,895.871
9000.0,COAST_W,120.0,929.458
9500.0,COAST_S,24.0,933.178
9500.0,COAST_S,36.0,1094.799
9500.0,COAST_S,48.0,1247.027
9500.0,COAST_S,72.0,1520.47
9500.0,COAST_S,96.0,1732.55
9500.0,COAST_S,120.0,1813.79
9500.0,SWWA_W,24.0,342.926
9500.0,SWWA_W,36.0,417.121
9500.0,SWWA_W,48.0,456.218
9500.0,SWWA_W,72.0,504.305
9500.0,SWWA_W,96.0,543.567
9500.0,INLAND_S,24.0,703.036
9500.0,INLAND_S,36.0,781.868
9500.0,INLAND_S,48.0,854.341
9500.0,INLAND_S,72.0,981.577
9500.0,INLAND_S,96.0,1079.143
9500.0,COAST_W,24.0,496.179
9500.0,COAST_W,36.0,616.983
9500.0,COAST_W,48.0,740.425
9500.0,COAST_W,72.0,856.914
9500.0,COAST_W,96.0,888.569
9500.0,COAST_W,120.0,922.475
10000.0,COAST_S,24.0,918.0
10000.0,COAST_S,36.0,1083.0
10000.0,COAST_S,48.0,1237.0
10000.0,COAST_S,72.0,1508.0
10000.0,COAST_S,96.0,1716.0
10000.0,COAST_S,120.0,1800.0
10000.0,SWWA_W,24.0,338.0
10000.0,SWWA_W,36.0,412.0
10000.0,SWWA_W,48.0,450.0
10000.0,SWWA_W,72.0,498.0
10000.0,SWWA_W,96.0,536.0
10000.0,INLAND_S,24.0,698.0
10000.0,INLAND_S,36.0,775.0
10000.0,INLAND_S,48.0,847.0
10000.0,INLAND_S,72.0,973.0
10000.0,INLAND_S,96.0,1070.0
10000.0,COAST_W,24.0,490.0
10000.0,COAST_W,36.0,610.0
10000.0,COAST_W,48.0,730.0
10000.0,COAST_W,72.0,848.0
10000.0,COAST_W,96.0,882.0
10000.0,COAST_W,120.0,915.0
15000.0,COAST_S,24.0,832.951
15000.0,COAST_S,36.0,991.625
15000.0,COAST_S,48.0,1135.717
15000.0,COAST_S,72.0,1399.461
15000.0,COAST_S,96.0,1586.882
15000.0,COAST_S,120.0,1648.434
15000.0,SWWA_W,24.0,302.971
15000.0,SWWA_W,36.0,368.429
15000.0,SWWA_W,48.0,405.085
15000.0,SWWA_W,72.0,450.676
15000.0,SWWA_W,96.0,487.597
15000.0,INLAND_S,24.0,654.188
15000.0,INLAND_S,36.0,728.735
15000.0,INLAND_S,48.0,797.55
15000.0,INLAND_S,72.0,915.636
15000.0,INLAND_S,96.0,1005.561
15000.0,COAST_W,24.0,444.645
15000.0,COAST_W,36.0,552.134
15000.0,COAST_W,48.0,665.131
15000.0,COAST_W,72.0,785.453
15000.0,COAST_W,96.0,823.599
15000.0,COAST_W,120.0,861.064
20000.0,COAST_S,24.0,768.0
20000.0,COAST_S,36.0,922.0
20000.0,COAST_S,48.0,1064.0
20000.0,COAST_S,72.0,1317.0
20000.0,COAST_S,96.0,1490.0
20000.0,COAST_S,120.0,1540.0
20000.0,SWWA_W,24.0,280.0
20000.0,SWWA_W,36.0,340.0
20000.0,SWWA_W,48.0,374.0
20000.0,SWWA_W,72.0,418.0
20000.0,SWWA_W,96.0,453.0
20000.0,INLAND_S,24.0,624.0
20000.0,INLAND_S,36.0,695.0
20000.0,INLAND_S,48.0,760.0
20000.0,INLAND_S,72.0,872.0
20000.0,INLAND_S,96.0,960.0
20000.0,COAST_W,24.0,410.0
20000.0,COAST_W,36.0,510.0
20000.0,COAST_W,48.0,618.0
20000.0,COAST_W,72.0,740.0
20000.0,COAST_W,96.0,781.0
20000.0,COAST_W,120.0,822.0
25000.0,COAST_S,24.0,717.5
25000.0,COAST_S,36.0,868.478
25000.0,COAST_S,48.0,1008.795
25000.0,COAST_S,72.0,1257.841
25000.0,COAST_S,96.0,1415.561
25000.0,COAST_S,120.0,1463.348
25000.0,SWWA_W,24.0,259.223
25000.0,SWWA_W,36.0,316.176
25000.0,SWWA_W,48.0,348.846
25000.0,SWWA_W,72.0,391.989
25000.0,SWWA_W,96.0,425.047
25000.0,INLAND_S,24.0,601.068
25000.0,INLAND_S,36.0,669.254
25000.0,INLAND_S,48.0,728.938
25000.0,INLAND_S,72.0,837.921
25000.0,INLAND_S,96.0,923.135
25000.0,COAST_W,24.0,385.031
25000.0,COAST_W,36.0,478.809
25000.0,COAST_W,48.0,580.357
25000.0,COAST_W,72.0,704.065
25000.0,COAST_W,96.0,748.85
25000.0,COAST_W,120.0,792.105
30000.0,COAST_S,24.0,677.356
30000.0,COAST_S,36.0,824.609
30000.0,COAST_S,48.0,961.451
30000.0,COAST_S,72.0,1204.475
30000.0,COAST_S,96.0,1352.359
30000.0,COAST_S,120.0,1395.245
30000.0,SWWA_W,24.0,243.934
30000.0,SWWA_W,36.0,298.145
30000.0,SWWA_W,48.0,329.502
30000.0,SWWA_W,72.0,371.209
30000.0,SWWA_W,96.0,402.946
30000.0,INLAND_S,24.0,580.857
30000.0,INLAND_S,36.0,646.623
30000.0,INLAND_S,48.0,703.4
30000.0,INLAND_S,72.0,810.242
30000.0,INLAND_S,96.0,892.361
30000.0,COAST_W,24.0,362.489
30000.0,COAST_W,36.0,452.845
30000.0,COAST_W,48.0,550.008
30000.0,COAST_W,72.0,673.713
30000.0,COAST_W,96.0,720.899
30000.0,COAST_W,120.0,766.621
35000.0,COAST_S,24.0,644.413
35000.0,COAST_S,36.0,787.891
35000.0,COAST_S,48.0,921.122
35000.0,COAST_S,72.0,1157.892
35000.0,COAST_S,96.0,1298.056
35000.0,COAST_S,120.0,1337.417
35000.0,SWWA_W,24.0,231.138
35000.0,SWWA_W,36.0,282.407
35000.0,SWWA_W,48.0,313.681
35000.0,SWWA_W,72.0,354.468
35000.0,SWWA_W,96.0,384.301
35000.0,INLAND_S,24.0,563.582
35000.0,INLAND_S,36.0,626.24
35000.0,INLAND_S,48.0,681.981
35000.0,INLAND_S,72.0,786.14
35000.0,INLAND_S,96.0,866.051
35000.0,COAST_W,24.0,342.86
35000.0,COAST_W,36.0,429.699
35000.0,COAST_W,48.0,523.475
35000.0,COAST_W,72.0,647.582
35000.0,COAST_W,96.0,696.921
35000.0,COAST_W,120.0,745.852
40000.0,COAST_S,24.0,618.0
40000.0,COAST_S,36.0,758.0
40000.0,COAST_S,48.0,887.0
40000.0,COAST_S,72.0,1117.0
40000.0,COAST_S,96.0,1250.0
40000.0,COAST_S,120.0,1290.0
40000.0,SWWA_W,24.0,220.0
40000.0,SWWA_W,36.0,269.0
40000.0,SWWA_W,48.0,300.0
40000.0,SWWA_W,72.0,340.0
40000.0,SWWA_W,96.0,370.0
40000.0,INLAND_S,24.0,550.0
40000.0,INLAND_S,36.0,610.0
40000.0,INLAND_S,48.0,661.0
40000.0,INLAND_S,72.0,765.0
40000.0,INLAND_S,96.0,843.0
40000.0,COAST_W,24.0,326.0
40000.0,COAST_W,36.0,410.0
40000.0,COAST_W,48.0,502.0
40000.0,COAST_W,72.0,625.0
40000.0,COAST_W,96.0,677.0
40000.0,COAST_W,120.0,728.0
45000.0,COAST_S,24.0,593.268
45000.0,COAST_S,36.0,729.094
45000.0,COAST_S,48.0,854.858
45000.0,COAST_S,72.0,1078.689
45000.0,COAST_S,96.0,1207.686
45000.0,COAST_S,120.0,1242.719
45000.0,SWWA_W,24.0,210.495
45000.0,SWWA_W,36.0,257.887
45000.0,SWWA_W,48.0,288.107
45000.0,SWWA_W,72.0,327.473
45000.0,SWWA_W,96.0,354.447
45000.0,INLAND_S,24.0,535.069
45000.0,INLAND_S,36.0,594.182
45000.0,INLAND_S,48.0,646.624
45000.0,INLAND_S,72.0,744.886
45000.0,INLAND_S,96.0,822.561
45000.0,COAST_W,24.0,309.695
45000.0,COAST_W,36.0,391.231
45000.0,COAST_W,48.0,480.234
45000.0,COAST_W,72.0,605.128
45000.0,COAST_W,96.0,657.139
45000.0,COAST_W,120.0,709.833
50000.0,COAST_S,24.0,572.906
50000.0,COAST_S,36.0,704.899
50000.0,COAST_S,48.0,826.894
50000.0,COAST_S,72.0,1044.179
50000.0,COAST_S,96.0,1169.044
50000.0,COAST_S,120.0,1202.84
50000.0,SWWA_W,24.0,201.904
50000.0,SWWA_W,36.0,248.069
50000.0,SWWA_W,48.0,277.851
50000.0,SWWA_W,72.0,316.642
50000.0,SWWA_W,96.0,342.247
50000.0,INLAND_S,24.0,522.985
50000.0,INLAND_S,36.0,580.579
50000.0,INLAND_S,48.0,631.651
50000.0,INLAND_S,72.0,727.576
50000.0,INLAND_S,96.0,804.103
50000.0,COAST_W,24.0,295.354
50000.0,COAST_W,36.0,374.815
50000.0,COAST_W,48.0,462.104
50000.0,COAST_W,72.0,586.61
50000.0,COAST_W,96.0,640.189
50000.0,COAST_W,120.0,693.486
55000.0,COAST_S,24.0,555.065
55000.0,COAST_S,36.0,683.249
55000.0,COAST_S,48.0,801.497
55000.0,COAST_S,72.0,1012.263
55000.0,COAST_S,96.0,1135.653
55000.0,COAST_S,120.0,1166.643
55000.0,SWWA_W,24.0,194.157
55000.0,SWWA_W,36.0,239.261
55000.0,SWWA_W,48.0,268.699
55000.0,SWWA_W,72.0,306.969
55000.0,SWWA_W,96.0,331.3
55000.0,INLAND_S,24.0,511.983
55000.0,INLAND_S,36.0,568.191
55000.0,INLAND_S,48.0,618.034
55000.0,INLAND_S,72.0,711.81
55000.0,INLAND_S,96.0,787.293
55000.0,COAST_W,24.0,282.161
55000.0,COAST_W,36.0,359.811
55000.0,COAST_W,48.0,445.684
55000.0,COAST_W,72.0,569.707
55000.0,COAST_W,96.0,624.702
55000.0,COAST_W,120.0,679.445
60000.0,COAST_S,24.0,540.0
60000.0,COAST_S,36.0,665.0
60000.0,COAST_S,48.0,780.0
60000.0,COAST_S,72.0,985.0
60000.0,COAST_S,96.0,1105.0
60000.0,COAST_S,120.0,1132.0
60000.0,SWWA_W,24.0,187.0
60000.0,SWWA_W,36.0,230.0
60000.0,SWWA_W,48.0,260.0
60000.0,SWWA_W,72.0,298.0
60000.0,SWWA_W,96.0,321.0
60000.0,INLAND_S,24.0,502.0
60000.0,INLAND_S,36.0,557.0
60000.0,INLAND_S,48.0,606.0
60000.0,INLAND_S,72.0,698.0
60000.0,INLAND_S,96.0,773.0
60000.0,COAST_W,24.0,270.0
60000.0,COAST_W,36.0,348.0
60000.0,COAST_W,48.0,430.0
60000.0,COAST_W,72.0,555.0
60000.0,COAST_W,96.0,610.0
60000.0,COAST_W,120.0,665.0
65000.0,COAST_S,24.0,525.09
65000.0,COAST_S,36.0,645.793
65000.0,COAST_S,48.0,756.722
65000.0,COAST_S,72.0,954.691
65000.0,COAST_S,96.0,1070.488
65000.0,COAST_S,120.0,1102.802
65000.0,SWWA_W,24.0,180.613
65000.0,SWWA_W,36.0,223.964
65000.0,SWWA_W,48.0,252.931
65000.0,SWWA_W,72.0,290.256
65000.0,SWWA_W,96.0,312.29
65000.0,INLAND_S,24.0,492.521
65000.0,INLAND_S,36.0,546.284
65000.0,INLAND_S,48.0,594.691
65000.0,INLAND_S,72.0,683.93
65000.0,INLAND_S,96.0,757.571
65000.0,COAST_W,24.0,258.54
65000.0,COAST_W,36.0,333.146
65000.0,COAST_W,48.0,415.785
65000.0,COAST_W,72.0,539.725
65000.0,COAST_W,96.0,597.158
65000.0,COAST_W,120.0,654.387
70000.0,COAST_S,24.0,512.284
70000.0,COAST_S,36.0,629.341
70000.0,COAST_S,48.0,736.733
70000.0,COAST_S,72.0,928.485
70000.0,COAST_S,96.0,1041.944
70000.0,COAST_S,120.0,1074.261
70000.0,SWWA_W,24.0,174.611
70000.0,SWWA_W,36.0,217.228
70000.0,SWWA_W,48.0,246.042
70000.0,SWWA_W,72.0,282.918
70000.0,SWWA_W,96.0,303.916
70000.0,INLAND_S,24.0,483.807
70000.0,INLAND_S,36.0,536.484
70000.0,INLAND_S,48.0,584.25
70000.0,INLAND_S,72.0,671.463
70000.0,INLAND_S,96.0,744.285
70000.0,COAST_W,24.0,247.867
70000.0,COAST_W,36.0,321.162
70000.0,COAST_W,48.0,402.879
70000.0,COAST_W,72.0,526.271
70000.0,COAST_W,96.0,584.752
70000.0,COAST_W,120.0,643.049
75000.0,COAST_S,24.0,500.601
75000.0,COAST_S,36.0,614.086
75000.0,COAST_S,48.0,718.041
75000.0,COAST_S,72.0,903.726
75000.0,COAST_S,96.0,1015.044
75000.0,COAST_S,120.0,1047.53
75000.0,SWWA_W,24.0,169.025
75000.0,SWWA_W,36.0,210.982
75000.0,SWWA_W,48.0,239.684
75000.0,SWWA_W,72.0,276.116
75000.0,SWWA_W,96.0,296.142
75000.0,INLAND_S,24.0,475.644
75000.0,INLAND_S,36.0,527.312
75000.0,INLAND_S,48.0,574.205
75000.0,INLAND_S,72.0,659.8
75000.0,INLAND_S,96.0,731.863
75000.0,COAST_W,24.0,237.828
75000.0,COAST_W,36.0,309.919
75000.0,COAST_W,48.0,390.792
75000.0,COAST_W,72.0,513.656
75000.0,COAST_W,96.0,573.085
75000.0,COAST_W,120.0,632.348
80000.0,COAST_S,24.0,489.853
80000.0,COAST_S,36.0,599.846
80000.0,COAST_S,48.0,700.474
80000.0,COAST_S,72.0,880.257
80000.0,COAST_S,96.0,989.568
80000.0,COAST_S,120.0,1022.355
80000.0,SWWA_W,24.0,163.798
80000.0,SWWA_W,36.0,205.159
80000.0,SWWA_W,48.0,233.784
80000.0,SWWA_W,72.0,269.77
80000.0,SWWA_W,96.0,288.884
80000.0,INLAND_S,24.0,467.96
80000.0,INLAND_S,36.0,518.689
80000.0,INLAND_S,48.0,565.266
80000.0,INLAND_S,72.0,648.84
80000.0,INLAND_S,96.0,720.199
80000.0,COAST_W,24.0,228.352
80000.0,COAST_W,36.0,299.324
80000.0,COAST_W,48.0,379.404
80000.0,COAST_W,72.0,501.772
80000.0,COAST_W,96.0,562.058
80000.0,COAST_W,120.0,622.195
85000.0,COAST_S,24.0,479.887
85000.0,COAST_S,36.0,586.473
85000.0,COAST_S,48.0,683.892
85000.0,COAST_S,72.0,857.947
85000.0,COAST_S,96.0,965.339
85000.0,COAST_S,120.0,998.533
85000.0,SWWA_W,24.0,158.885
85000.0,SWWA_W,36.0,199.706
85000.0,SWWA_W,48.0,228.281
85000.0,SWWA_W,72.0,263.814
85000.0,SWWA_W,96.0,282.071
85000.0,INLAND_S,24.0,460.697
85000.0,INLAND_S,36.0,510.548
85000.0,INLAND_S,48.0,555.859
85000.0,INLAND_S,72.0,638.499
85000.0,INLAND_S,96.0,709.204
85000.0,COAST_W,24.0,219.38
85000.0,COAST_W,36.0,289.305
85000.0,COAST_W,48.0,368.617
85000.0,COAST_W,72.0,490.53
85000.0,COAST_W,96.0,551.59
85000.0,COAST_W,120.0,612.517
90000.0,COAST_S,24.0,470.578
90000.0,COAST_S,36.0,573.845
90000.0,COAST_S,48.0,668.176
90000.0,COAST_S,72.0,836.689
90000.0,COAST_S,96.0,942.209
90000.0,COAST_S,120.0,975.892
90000.0,SWWA_W,24.0,154.249
90000.0,SWWA_W,36.0,194.58
90000.0,SWWA_W,48.0,223.129
90000.0,SWWA_W,72.0,258.197
90000.0,SWWA_W,96.0,275.647
90000.0,INLAND_S,24.0,453.805
90000.0,INLAND_S,36.0,502.834
90000.0,INLAND_S,48.0,547.122
90000.0,INLAND_S,72.0,628.708
90000.0,INLAND_S,96.0,698.807
90000.0,COAST_W,24.0,210.862
90000.0,COAST_W,36.0,279.797
90000.0,COAST_W,48.0,358.351
90000.0,COAST_W,72.0,479.856
90000.0,COAST_W,96.0,541.615
90000.0,COAST_W,120.0,603.254
95000.0,COAST_S,24.0,461.82
95000.0,COAST_S,36.0,561.861
95000.0,COAST_S,48.0,653.23
95000.0,COAST_S,72.0,816.39
95000.0,COAST_S,96.0,920.054
95000.0,COAST_S,120.0,954.29
95000.0,SWWA_W,24.0,149.86
95000.0,SWWA_W,36.0,189.745
95000.0,SWWA_W,48.0,218.285
95000.0,SWWA_W,72.0,252.875
95000.0,SWWA_W,96.0,269.566
95000.0,INLAND_S,24.0,447.243
95000.0,INLAND_S,36.0,495.502
95000.0,INLAND_S,48.0,538.902
95000.0,INLAND_S,72.0,619.406
95000.0,INLAND_S,96.0,688.947
95000.0,COAST_W,24.0,202.756
95000.0,COAST_W,36.0,270.751
95000.0,COAST_W,48.0,348.541
95000.0,COAST_W,72.0,469.688
95000.0,COAST_W,96.0,532.075
95000.0,COAST_W,120.0,594.356
100000.0,COAST_S,24.0,452.0
100000.0,COAST_S,36.0,548.0
100000.0,COAST_S,48.0,637.0
100000.0,COAST_S,72.0,795.0
100000.0,COAST_S,96.0,895.0
100000.0,COAST_S,120.0,935.0
100000.0,SWWA_W,24.0,145.0
100000.0,SWWA_W,36.0,185.0
100000.0,SWWA_W,48.0,213.0
100000.0,SWWA_W,72.0,247.0
100000.0,SWWA_W,96.0,262.0
100000.0,INLAND_S,24.0,440.0
100000.0,INLAND_S,36.0,488.0
100000.0,INLAND_S,48.0,532.0
100000.0,INLAND_S,72.0,610.0
100000.0,INLAND_S,96.0,679.0
100000.0,COAST_W,24.0,195.0
100000.0,COAST_W,36.0,260.0
100000.0,COAST_W,48.0,337.0
100000.0,COAST_W,72.0,460.0
100000.0,COAST_W,96.0,523.0
100000.0,COAST_W,120.0,586.0
110000.0,COAST_S,24.0,438.063
110000.0,COAST_S,36.0,528.982
110000.0,COAST_S,48.0,612.237
110000.0,COAST_S,72.0,760.507
110000.0,COAST_S,96.0,858.457
110000.0,COAST_S,120.0,894.613
110000.0,SWWA_W,24.0,137.938
110000.0,SWWA_W,36.0,176.708
110000.0,SWWA_W,48.0,205.3
110000.0,SWWA_W,72.0,238.349
110000.0,SWWA_W,96.0,253.004
110000.0,INLAND_S,24.0,429.215
110000.0,INLAND_S,36.0,475.429
110000.0,INLAND_S,48.0,516.442
110000.0,INLAND_S,72.0,593.976
110000.0,INLAND_S,96.0,662.099
110000.0,COAST_W,24.0,180.568
110000.0,COAST_W,36.0,245.96
110000.0,COAST_W,48.0,321.317
110000.0,COAST_W,72.0,441.724
110000.0,COAST_W,96.0,505.628
110000.0,COAST_W,120.0,569.467
120000.0,COAST_S,24.0,423.719
120000.0,COAST_S,36.0,509.026
120000.0,COAST_S,48.0,587.521
120000.0,COAST_S,72.0,726.847
120000.0,COAST_S,96.0,820.7
120000.0,COAST_S,120.0,858.251
120000.0,SWWA_W,24.0,130.846
120000.0,SWWA_W,36.0,169.032
120000.0,SWWA_W,48.0,197.695
120000.0,SWWA_W,72.0,229.614
120000.0,SWWA_W,96.0,243.089
120000.0,INLAND_S,24.0,418.33
120000.0,INLAND_S,36.0,463.368
120000.0,INLAND_S,48.0,503.232
120000.0,INLAND_S,72.0,578.722
120000.0,INLAND_S,96.0,646.101
120000.0,COAST_W,24.0,167.285
120000.0,COAST_W,36.0,231.071
120000.0,COAST_W,48.0,304.614
120000.0,COAST_W,72.0,424.816
120000.0,COAST_W,96.0,489.467
120000.0,COAST_W,120.0,554.082
130000.0,COAST_S,24.0,410.161
130000.0,COAST_S,36.0,490.227
130000.0,COAST_S,48.0,564.476
130000.0,COAST_S,72.0,695.639
130000.0,COAST_S,96.0,785.058
130000.0,COAST_S,120.0,824.034
130000.0,SWWA_W,24.0,124.312
130000.0,SWWA_W,36.0,162.022
130000.0,SWWA_W,48.0,190.767
130000.0,SWWA_W,72.0,221.468
130000.0,SWWA_W,96.0,233.881
130000.0,INLAND_S,24.0,408.174
130000.0,INLAND_S,36.0,452.163
130000.0,INLAND_S,48.0,490.943
130000.0,INLAND_S,72.0,564.568
130000.0,INLAND_S,96.0,631.355
130000.0,COAST_W,24.0,155.016
130000.0,COAST_W,36.0,217.265
130000.0,COAST_W,48.0,288.795
130000.0,COAST_W,72.0,409.024
130000.0,COAST_W,96.0,474.242
130000.0,COAST_W,120.0,539.455
140000.0,COAST_S,24.0,397.139
140000.0,COAST_S,36.0,472.329
140000.0,COAST_S,48.0,542.837
140000.0,COAST_S,72.0,666.602
140000.0,COAST_S,96.0,751.192
140000.0,COAST_S,120.0,791.585
140000.0,SWWA_W,24.0,118.255
140000.0,SWWA_W,36.0,155.586
140000.0,SWWA_W,48.0,184.415
140000.0,SWWA_W,72.0,213.805
140000.0,SWWA_W,96.0,225.261
140000.0,INLAND_S,24.0,398.636
140000.0,INLAND_S,36.0,441.686
140000.0,INLAND_S,48.0,479.43
140000.0,INLAND_S,72.0,551.349
140000.0,INLAND_S,96.0,617.687
140000.0,COAST_W,24.0,143.632
140000.0,COAST_W,36.0,204.393
140000.0,COAST_W,48.0,273.69
140000.0,COAST_W,72.0,394.173
140000.0,COAST_W,96.0,459.801
140000.0,COAST_W,120.0,525.457
150000.0,COAST_S,24.0,385.0
150000.0,COAST_S,36.0,456.0
150000.0,COAST_S,48.0,523.0
150000.0,COAST_S,72.0,640.0
150000.0,COAST_S,96.0,720.0
150000.0,COAST_S,120.0,760.0
150000.0,SWWA_W,24.0,113.0
150000.0,SWWA_W,36.0,150.0
150000.0,SWWA_W,48.0,179.0
150000.0,SWWA_W,72.0,207.0
150000.0,SWWA_W,96.0,218.0
150000.0,INLAND_S,24.0,390.0
150000.0,INLAND_S,36.0,432.0
150000.0,INLAND_S,48.0,468.0
150000.0,INLAND_S,72.0,539.0
150000.0,INLAND_S,96.0,605.0
150000.0,COAST_W,24.0,133.0
150000.0,COAST_W,36.0,193.0
150000.0,COAST_W,48.0,260.0
150000.0,COAST_W,72.0,380.0
150000.0,COAST_W,96.0,446.0
150000.0,COAST_W,120.0,512.0
