area,zone,duration,depth
8000.0,GSAM_IA,36.0,468.745
8000.0,GSAM_IA,48.0,486.089
8000.0,GSAM_IA,72.0,495.832
8000.0,GSAM_IA,96.0,514.708
8000.0,GSAM_IS,24.0,349.604
8000.0,GSAM_IS,36.0,375.108
8000.0,GSAM_IS,48.0,386.686
8000.0,GSAM_IS,72.0,406.709
8000.0,GSAM_IS,96.0,460.105
8500.0,GSAM_CA,24.0,380.792
8500.0,GSAM_CA,36.0,474.248
8500.0,GSAM_CA,48.0,555.595
8500.0,GSAM_CA,72.0,680.0
8500.0,GSAM_CA,96.0,752.51
8500.0,GSAM_CS,24.0,435.872
8500.0,GSAM_CS,36.0,509.427
8500.0,GSAM_CS,48.0,563.762
8500.0,GSAM_CS,72.0,647.887
8500.0,GSAM_CS,96.0,718.98
8500.0,GSAM_IA,24.0,407.647
8500.0,GSAM_IA,36.0,459.901
8500.0,GSAM_IA,48.0,476.891
8500.0,GSAM_IA,72.0,486.021
8500.0,GSAM_IA,96.0,505.236
8500.0,GSAM_IS,24.0,346.978
8500.0,GSAM_IS,36.0,372.634
8500.0,GSAM_IS,48.0,384.189
8500.0,GSAM_IS,72.0,403.637
8500.0,GSAM_IS,96.0,456.701
9000.0,GSAM_CA,24.0,375.8
9000.0,GSAM_CA,36.0,467.947
9000.0,GSAM_CA,48.0,547.695
9000.0,GSAM_CA,72.0,669.119
9000.0,GSAM_CA,96.0,742.702
9000.0,GSAM_CS,24.0,429.177
9000.0,GSAM_CS,36.0,502.313
9000.0,GSAM_CS,48.0,556.882
9000.0,GSAM_CS,72.0,641.293
9000.0,GSAM_CS,96.0,712.718
9000.0,GSAM_IA,24.0,400.094
9000.0,GSAM_IA,36.0,451.505
9000.0,GSAM_IA,48.0,468.175
9000.0,GSAM_IA,72.0,476.817
9000.0,GSAM_IA,96.0,496.332
9000.0,GSAM_IS,24.0,344.502
9000.0,GSAM_IS,36.0,370.3
9000.0,GSAM_IS,48.0,381.825
9000.0,GSAM_IS,72.0,400.721
9000.0,GSAM_IS,96.0,453.342
9500.0,GSAM_CA,24.0,370.958
9500.0,GSAM_CA,36.0,461.871
9500.0,GSAM_CA,48.0,540.101
9500.0,GSAM_CA,72.0,658.538
9500.0,GSAM_CA,96.0,733.097
9500.0,GSAM_CS,24.0,422.804
9500.0,GSAM_CS,36.0,495.515
9500.0,GSAM_CS,48.0,550.304
9500.0,GSAM_CS,72.0,635.005
9500.0,GSAM_CS,96.0,706.731
9500.0,GSAM_IA,24.0,392.929
9500.0,GSAM_IA,36.0,443.521
9500.0,GSAM_IA,48.0,459.891
9500.0,GSAM_IA,72.0,468.161
9500.0,GSAM_IA,96.0,487.936
9500.0,GSAM_IS,24.0,342.161
9500.0,GSAM_IS,36.0,368.093
9500.0,GSAM_IS,48.0,379.579
9500.0,GSAM_IS,72.0,397.944
9500.0,GSAM_IS,96.0,450.021
10000.0,GSAM_CA,24.0,366.255
10000.0,GSAM_CA,36.0,456.0
10000.0,GSAM_CA,48.0,532.792
10000.0,GSAM_CA,72.0,648.245
10000.0,GSAM_CA,96.0,723.679
10000.0,GSAM_CS,24.0,416.723
10000.0,GSAM_CS,36.0,489.0
10000.0,GSAM_CS,48.0,544.0
10000.0,GSAM_CS,72.0,629.0
10000.0,GSAM_CS,96.0,701.0
10000.0,GSAM_IA,24.0,386.122
10000.0,GSAM_IA,36.0,435.919
10000.0,GSAM_IA,48.0,452.0
10000.0,GSAM_IA,72.0,460.0
10000.0,GSAM_IA,96.0,480.0
10000.0,GSAM_IS,24.0,339.942
10000.0,GSAM_IS,36.0,366.0
10000.0,GSAM_IS,48.0,377.442
10000.0,GSAM_IS,72.0,395.293
10000.0,GSAM_IS,96.0,446.735
15000.0,GSAM_CA,24.0,327.224
15000.0,GSAM_CA,36.0,407.198
15000.0,GSAM_CA,48.0,472.437
15000.0,GSAM_CA,72.0,564.205
15000.0,GSAM_CA,96.0,638.653
15000.0,GSAM_CS,24.0,367.746
15000.0,GSAM_CS,36.0,436.199
15000.0,GSAM_CS,48.0,489.342
15000.0,GSAM_CS,72.0,573.729
15000.0,GSAM_CS,96.0,644.288
15000.0,GSAM_IA,24.0,330.557
15000.0,GSAM_IA,36.0,373.59
15000.0,GSAM_IA,48.0,388.28
15000.0,GSAM_IA,72.0,395.667
15000.0,GSAM_IA,96.0,417.36
15000.0,GSAM_IS,24.0,322.412
15000.0,GSAM_IS,36.0,349.452
15000.0,GSAM_IS,48.0,360.436
15000.0,GSAM_IS,72.0,373.926
15000.0,GSAM_IS,96.0,419.608
20000.0,GSAM_CA,24.0,298.47
20000.0,GSAM_CA,36.0,371.0
20000.0,GSAM_CA,48.0,427.279
20000.0,GSAM_CA,72.0,502.609
20000.0,GSAM_CA,96.0,567.0
20000.0,GSAM_CS,24.0,332.0
20000.0,GSAM_CS,36.0,398.0
20000.0,GSAM_CS,48.0,444.0
20000.0,GSAM_CS,72.0,523.0
20000.0,GSAM_CS,96.0,588.0
20000.0,GSAM_IA,24.0,290.041
20000.0,GSAM_IA,36.0,327.998
20000.0,GSAM_IA,48.0,342.321
20000.0,GSAM_IA,72.0,350.141
20000.0,GSAM_IA,96.0,372.984
20000.0,GSAM_IS,24.0,309.98
20000.0,GSAM_IS,36.0,337.674
20000.0,GSAM_IS,48.0,348.205
20000.0,GSAM_IS,72.0,358.542
20000.0,GSAM_IS,96.0,399.919
25000.0,GSAM_CA,24.0,275.716
25000.0,GSAM_CA,36.0,342.024
25000.0,GSAM_CA,48.0,390.836
25000.0,GSAM_CA,72.0,454.179
25000.0,GSAM_CA,96.0,507.766
25000.0,GSAM_CS,24.0,303.706
25000.0,GSAM_CS,36.0,368.061
25000.0,GSAM_CS,48.0,406.091
25000.0,GSAM_CS,72.0,476.636
25000.0,GSAM_CS,96.0,535.137
25000.0,GSAM_IA,24.0,258.75
25000.0,GSAM_IA,36.0,292.782
25000.0,GSAM_IA,48.0,306.794
25000.0,GSAM_IA,72.0,315.023
25000.0,GSAM_IA,96.0,338.681
25000.0,GSAM_IS,24.0,300.335
25000.0,GSAM_IS,36.0,328.499
25000.0,GSAM_IS,48.0,338.579
25000.0,GSAM_IS,72.0,346.635
25000.0,GSAM_IS,96.0,384.618
30000.0,GSAM_CA,24.0,256.554
30000.0,GSAM_CA,36.0,317.277
30000.0,GSAM_CA,48.0,359.803
30000.0,GSAM_CA,72.0,414.29
30000.0,GSAM_CA,96.0,459.35
30000.0,GSAM_CS,24.0,280.203
30000.0,GSAM_CS,36.0,343.183
30000.0,GSAM_CS,48.0,374.897
30000.0,GSAM_CS,72.0,436.747
30000.0,GSAM_CS,96.0,489.437
30000.0,GSAM_IA,24.0,233.647
30000.0,GSAM_IA,36.0,264.559
30000.0,GSAM_IA,48.0,278.116
30000.0,GSAM_IA,72.0,286.518
30000.0,GSAM_IA,96.0,310.767
30000.0,GSAM_IS,24.0,292.451
30000.0,GSAM_IS,36.0,320.967
30000.0,GSAM_IS,48.0,330.6
30000.0,GSAM_IS,72.0,336.998
30000.0,GSAM_IS,96.0,372.209
35000.0,GSAM_CA,24.0,239.868
35000.0,GSAM_CA,36.0,295.519
35000.0,GSAM_CA,48.0,332.572
35000.0,GSAM_CA,72.0,380.103
35000.0,GSAM_CA,96.0,418.427
35000.0,GSAM_CS,24.0,260.02
35000.0,GSAM_CS,36.0,321.805
35000.0,GSAM_CS,48.0,348.594
35000.0,GSAM_CS,72.0,403.4
35000.0,GSAM_CS,96.0,451.286
35000.0,GSAM_IA,24.0,212.958
35000.0,GSAM_IA,36.0,241.343
35000.0,GSAM_IA,48.0,254.268
35000.0,GSAM_IA,72.0,262.585
35000.0,GSAM_IA,96.0,287.268
35000.0,GSAM_IS,24.0,285.781
35000.0,GSAM_IS,36.0,314.568
35000.0,GSAM_IS,48.0,323.762
35000.0,GSAM_IS,72.0,328.956
35000.0,GSAM_IS,96.0,361.845
40000.0,GSAM_CA,24.0,225.0
40000.0,GSAM_CA,36.0,276.0
40000.0,GSAM_CA,48.0,308.179
40000.0,GSAM_CA,72.0,350.0
40000.0,GSAM_CA,96.0,383.0
40000.0,GSAM_CS,24.0,242.279
40000.0,GSAM_CS,36.0,303.0
40000.0,GSAM_CS,48.0,326.0
40000.0,GSAM_CS,72.0,375.904
40000.0,GSAM_CS,96.0,420.0
40000.0,GSAM_IA,24.0,195.566
40000.0,GSAM_IA,36.0,221.87
40000.0,GSAM_IA,48.0,234.0
40000.0,GSAM_IA,72.0,242.0
40000.0,GSAM_IA,96.0,267.0
40000.0,GSAM_IS,24.0,280.0
40000.0,GSAM_IS,36.0,309.0
40000.0,GSAM_IS,48.0,317.763
40000.0,GSAM_IS,72.0,322.096
40000.0,GSAM_IS,96.0,353.0
45000.0,GSAM_CA,24.0,210.952
45000.0,GSAM_CA,36.0,257.555
45000.0,GSAM_CA,48.0,285.693
45000.0,GSAM_CA,72.0,322.84
45000.0,GSAM_CA,96.0,351.762
45000.0,GSAM_CS,24.0,226.401
45000.0,GSAM_CS,36.0,285.774
45000.0,GSAM_CS,48.0,306.175
45000.0,GSAM_CS,72.0,352.497
45000.0,GSAM_CS,96.0,393.465
45000.0,GSAM_IA,24.0,180.932
45000.0,GSAM_IA,36.0,205.338
45000.0,GSAM_IA,48.0,216.631
45000.0,GSAM_IA,72.0,224.353
45000.0,GSAM_IA,96.0,249.641
45000.0,GSAM_IS,24.0,274.797
45000.0,GSAM_IS,36.0,303.899
45000.0,GSAM_IS,48.0,312.349
45000.0,GSAM_IS,72.0,316.12
45000.0,GSAM_IS,96.0,345.254
50000.0,GSAM_CA,24.0,197.207
50000.0,GSAM_CA,36.0,239.574
50000.0,GSAM_CA,48.0,264.582
50000.0,GSAM_CA,72.0,297.957
50000.0,GSAM_CA,96.0,323.817
50000.0,GSAM_CS,24.0,212.005
50000.0,GSAM_CS,36.0,269.558
50000.0,GSAM_CS,48.0,288.431
50000.0,GSAM_CS,72.0,331.584
50000.0,GSAM_CS,96.0,369.751
50000.0,GSAM_IA,24.0,168.57
50000.0,GSAM_IA,36.0,191.103
50000.0,GSAM_IA,48.0,201.613
50000.0,GSAM_IA,72.0,209.263
50000.0,GSAM_IA,96.0,234.859
50000.0,GSAM_IS,24.0,269.985
50000.0,GSAM_IS,36.0,299.058
50000.0,GSAM_IS,48.0,307.364
50000.0,GSAM_IS,72.0,310.818
50000.0,GSAM_IS,96.0,338.317
55000.0,GSAM_CA,24.0,183.922
55000.0,GSAM_CA,36.0,222.229
55000.0,GSAM_CA,48.0,244.743
55000.0,GSAM_CA,72.0,275.012
55000.0,GSAM_CA,96.0,298.537
55000.0,GSAM_CS,24.0,198.835
55000.0,GSAM_CS,36.0,254.306
55000.0,GSAM_CS,48.0,272.377
55000.0,GSAM_CS,72.0,312.721
55000.0,GSAM_CS,96.0,348.361
55000.0,GSAM_IA,24.0,157.929
55000.0,GSAM_IA,36.0,178.648
55000.0,GSAM_IA,48.0,188.413
55000.0,GSAM_IA,72.0,196.116
55000.0,GSAM_IA,96.0,222.019
55000.0,GSAM_IS,24.0,265.519
55000.0,GSAM_IS,36.0,294.48
55000.0,GSAM_IS,48.0,302.749
55000.0,GSAM_IS,72.0,306.058
55000.0,GSAM_IS,96.0,332.042
60000.0,GSAM_CA,24.0,171.168
60000.0,GSAM_CA,36.0,205.596
60000.0,GSAM_CA,48.0,226.069
60000.0,GSAM_CA,72.0,253.736
60000.0,GSAM_CA,96.0,275.458
60000.0,GSAM_CS,24.0,186.696
60000.0,GSAM_CS,36.0,239.954
60000.0,GSAM_CS,48.0,257.724
60000.0,GSAM_CS,72.0,295.572
60000.0,GSAM_CS,96.0,328.919
60000.0,GSAM_IA,24.0,148.623
60000.0,GSAM_IA,36.0,167.607
60000.0,GSAM_IA,48.0,176.656
60000.0,GSAM_IA,72.0,184.481
60000.0,GSAM_IA,96.0,210.685
60000.0,GSAM_IS,24.0,261.362
60000.0,GSAM_IS,36.0,290.158
60000.0,GSAM_IS,48.0,298.454
60000.0,GSAM_IS,72.0,301.742
60000.0,GSAM_IS,96.0,326.316
65000.0,GSAM_CA,24.0,158.971
65000.0,GSAM_CA,36.0,189.695
65000.0,GSAM_CA,48.0,208.457
65000.0,GSAM_CA,72.0,233.912
65000.0,GSAM_CA,96.0,254.228
65000.0,GSAM_CS,24.0,175.437
65000.0,GSAM_CS,36.0,226.433
65000.0,GSAM_CS,48.0,244.252
65000.0,GSAM_CS,72.0,279.877
65000.0,GSAM_CS,96.0,311.134
65000.0,GSAM_IA,24.0,140.377
65000.0,GSAM_IA,36.0,157.709
65000.0,GSAM_IA,48.0,166.066
65000.0,GSAM_IA,72.0,174.05
65000.0,GSAM_IA,96.0,200.541
65000.0,GSAM_IS,24.0,257.481
65000.0,GSAM_IS,36.0,286.078
65000.0,GSAM_IS,48.0,294.439
65000.0,GSAM_IS,72.0,297.798
65000.0,GSAM_IS,96.0,321.057
70000.0,GSAM_CA,24.0,147.329
70000.0,GSAM_CA,36.0,174.518
70000.0,GSAM_CA,48.0,191.809
70000.0,GSAM_CA,72.0,215.361
70000.0,GSAM_CA,96.0,234.573
70000.0,GSAM_CS,24.0,164.936
70000.0,GSAM_CS,36.0,213.674
70000.0,GSAM_CS,48.0,231.787
70000.0,GSAM_CS,72.0,265.43
70000.0,GSAM_CS,96.0,294.77
70000.0,GSAM_IA,24.0,132.987
70000.0,GSAM_IA,36.0,148.755
70000.0,GSAM_IA,48.0,156.438
70000.0,GSAM_IA,72.0,164.597
70000.0,GSAM_IA,96.0,191.357
70000.0,GSAM_IS,24.0,253.845
70000.0,GSAM_IS,36.0,282.223
70000.0,GSAM_IS,48.0,290.673
70000.0,GSAM_IS,72.0,294.168
70000.0,GSAM_IS,96.0,316.196
75000.0,GSAM_CA,24.0,136.229
75000.0,GSAM_CA,36.0,160.042
75000.0,GSAM_CA,48.0,176.042
75000.0,GSAM_CA,72.0,197.938
75000.0,GSAM_CA,96.0,216.276
75000.0,GSAM_CS,24.0,155.099
75000.0,GSAM_CS,36.0,201.617
75000.0,GSAM_CS,48.0,220.193
75000.0,GSAM_CS,72.0,252.066
75000.0,GSAM_CS,96.0,279.643
75000.0,GSAM_IA,24.0,126.299
75000.0,GSAM_IA,36.0,140.589
75000.0,GSAM_IA,48.0,147.613
75000.0,GSAM_IA,72.0,155.949
75000.0,GSAM_IA,96.0,182.96
75000.0,GSAM_IS,24.0,250.43
75000.0,GSAM_IS,36.0,278.578
75000.0,GSAM_IS,48.0,287.128
75000.0,GSAM_IS,72.0,290.808
75000.0,GSAM_IS,96.0,311.68
80000.0,GSAM_CA,24.0,125.648
80000.0,GSAM_CA,36.0,146.235
80000.0,GSAM_CA,48.0,161.078
80000.0,GSAM_CA,72.0,181.517
80000.0,GSAM_CA,96.0,199.162
80000.0,GSAM_CS,24.0,145.845
80000.0,GSAM_CS,36.0,190.202
80000.0,GSAM_CS,48.0,209.358
80000.0,GSAM_CS,72.0,239.649
80000.0,GSAM_CS,96.0,265.599
80000.0,GSAM_IA,24.0,120.196
80000.0,GSAM_IA,36.0,133.091
80000.0,GSAM_IA,48.0,139.469
80000.0,GSAM_IA,72.0,147.973
80000.0,GSAM_IA,96.0,175.217
80000.0,GSAM_IS,24.0,247.214
80000.0,GSAM_IS,36.0,275.128
80000.0,GSAM_IS,48.0,283.779
80000.0,GSAM_IS,72.0,287.682
80000.0,GSAM_IS,96.0,307.467
85000.0,GSAM_CA,24.0,115.561
85000.0,GSAM_CA,36.0,133.063
85000.0,GSAM_CA,48.0,146.849
85000.0,GSAM_CA,72.0,165.996
85000.0,GSAM_CA,96.0,183.086
85000.0,GSAM_CS,24.0,137.109
85000.0,GSAM_CS,36.0,179.378
85000.0,GSAM_CS,48.0,199.191
85000.0,GSAM_CS,72.0,228.067
85000.0,GSAM_CS,96.0,252.51
85000.0,GSAM_IA,24.0,114.584
85000.0,GSAM_IA,36.0,126.163
85000.0,GSAM_IA,48.0,131.908
85000.0,GSAM_IA,72.0,140.565
85000.0,GSAM_IA,96.0,168.025
85000.0,GSAM_IS,24.0,244.179
85000.0,GSAM_IS,36.0,271.858
85000.0,GSAM_IS,48.0,280.608
85000.0,GSAM_IS,72.0,284.76
85000.0,GSAM_IS,96.0,303.52
90000.0,GSAM_CA,24.0,105.941
90000.0,GSAM_CA,36.0,120.489
90000.0,GSAM_CA,48.0,133.294
90000.0,GSAM_CA,72.0,151.285
90000.0,GSAM_CA,96.0,167.931
90000.0,GSAM_CS,24.0,128.835
90000.0,GSAM_CS,36.0,169.096
90000.0,GSAM_CS,48.0,189.617
90000.0,GSAM_CS,72.0,217.229
90000.0,GSAM_CS,96.0,240.272
90000.0,GSAM_IA,24.0,109.391
90000.0,GSAM_IA,36.0,119.729
90000.0,GSAM_IA,48.0,124.85
90000.0,GSAM_IA,72.0,133.643
90000.0,GSAM_IA,96.0,161.299
90000.0,GSAM_IS,24.0,241.307
90000.0,GSAM_IS,36.0,268.754
90000.0,GSAM_IS,48.0,277.597
90000.0,GSAM_IS,72.0,282.019
90000.0,GSAM_IS,96.0,299.809
95000.0,GSAM_CA,24.0,96.763
95000.0,GSAM_CA,36.0,108.479
95000.0,GSAM_CA,48.0,120.361
95000.0,GSAM_CA,72.0,137.308
95000.0,GSAM_CA,96.0,153.597
95000.0,GSAM_CS,24.0,120.977
95000.0,GSAM_CS,36.0,159.317
95000.0,GSAM_CS,48.0,180.571
95000.0,GSAM_CS,72.0,207.054
95000.0,GSAM_CS,96.0,228.794
95000.0,GSAM_IA,24.0,104.556
95000.0,GSAM_IA,36.0,113.726
95000.0,GSAM_IA,48.0,118.232
95000.0,GSAM_IA,72.0,127.139
95000.0,GSAM_IA,96.0,154.976
95000.0,GSAM_IS,24.0,238.585
95000.0,GSAM_IS,36.0,265.805
95000.0,GSAM_IS,48.0,274.732
95000.0,GSAM_IS,72.0,279.438
95000.0,GSAM_IS,96.0,296.309
100000.0,GSAM_CA,24.0,88.0
100000.0,GSAM_CA,36.0,97.0
100000.0,GSAM_CA,48.0,108.0
100000.0,GSAM_CA,72.0,124.0
100000.0,GSAM_CA,96.0,140.0
100000.0,GSAM_CS,24.0,113.496
100000.0,GSAM_CS,36.0,150.0
100000.0,GSAM_CS,48.0,172.0
100000.0,GSAM_CS,72.0,197.476
100000.0,GSAM_CS,96.0,218.0
100000.0,GSAM_IA,24.0,100.031
100000.0,GSAM_IA,36.0,108.1
100000.0,GSAM_IA,48.0,112.0
100000.0,GSAM_IA,72.0,121.0
100000.0,GSAM_IA,96.0,149.0
100000.0,GSAM_IS,24.0,236.0
100000.0,GSAM_IS,36.0,263.0
100000.0,GSAM_IS,48.0,272.0
100000.0,GSAM_IS,72.0,277.0
100000.0,GSAM_IS,96.0,293.0
